taxonID;name;vernacular;Observationer
5046;Microglossum viride;grön jordtunga;220
595;Entoloma euchroum;lilanopping;220
264419;Puccinia acetosae;syrarost;220
213951;Triaxomera fulvimitrella;nunnesvampmal;221
102009;Yponomeuta rorrellus;pilspinnmal;221
224598;Carex canescens × loliacea;gråstarr × repestarr;221
225027;Rubus caesius × saxatilis;blåhallon × stenbär;221
221529;Euonymus nanus;dvärgbenved;221
222400;Cynoglossum amabile;kinesisk förgätmigej;221
231396;Hieracium pubicuspis;huskvarnafibbla;221
225454;Microbisium brevifemoratum;mosseklokrypare;221
233014;Rhizocarpon geographicum ssp. lindsayanum;;221
103612;Hydroporus memnonius;;221
101094;Hydrophilus piceus;större vattenbagge;221
101038;Dropephylla clavigera;;221
262047;Tenthredo arcuata;;221
239748;Hilara abdominalis;;221
239603;Platypalpus longiseta;;221
239675;Trichinomyia flavipes;;221
6004523;Dasineura salicis;videknöl;221
249520;Dicranomyia terraenovae;;221
233014;Rhizocarpon geographicum ssp. lindsayanum;;221
6358;Typhula erythropus;rödfotad trådklubba;221
4788;Lactarius zonarius;zonriska;221
6161;Thelephora bryophila;;221
214567;Mompha lacteella;gråryggsbrokmal;222
214872;Spatalistis bifasciana;gulbandad bredvecklare;222
214162;Argyresthia dilectella;vattrad enbarrsmal;222
231584;Hieracium caudatulum;;222
231763;Hieracium lingua;tungfibbla;222
218672;Dicymbium nigrum;ängsfrejaspindel;222
2594;Cephaloziella spinigera;torvmikromossa;222
212833;Altica quercetorum;ekjordloppa;222
106500;Ceutorhynchus ignitus;blå sandvitevivel;222
105062;Psammodius asper;sandrotkrypare;222
103994;Catops fuliginosus;;222
104837;Atheta ischnocera;;222
104361;Proteinus laevigatus;;222
102693;Nomada ferruginata;vårgökbi;222
239705;Empis chioptera;;222
239871;Empis longipes;;222
5240;Neodasyscypha cerina;gul hårskål;222
977;Limacella illinita;slemmig klibbskivling;222
214109;Phyllonorycter tristrigellus;skogsalmsguldmal;223
215282;Oxyptilus chrysodactylus;flockfibblefjädermott;223
215057;Gibberifera simplana;aspbladsvecklare;223
220543;Lepidium perfoliatum;hjulkrassing;223
231357;Hieracium opacum;gotlandsfibbla;223
230594;Taraxacum cochleatum;spiralmaskros;223
218927;Araneus alsine;apelsinspindel;223
218674;Diplocentria bidentata;skogstrollspindel;223
248558;Obscuriphantes obscurus;barrmattvävare;223
105992;Crioceris asparagi;gulfläckig sparrisbagge;223
103887;Acrotrichis sitkaensis;;223
104931;Pella cognata;;223
104573;Tachyporus abdominalis;;223
242177;Pullimosina moesta;;223
259757;Nodulosphaeria modesta;;223
683;Geastrum floriforme;blomjordstjärna;223
5739;Phaeoclavulina flaccida;;223
234689;Aphrodes bicinctus;;224
234874;Rhopalopyx preyssleri;;224
226322;Pilophorus perplexus;;224
226541;Stictopleurus crassicornis;;224
214469;Coleophora hemerobiella;vattrad rönnsäckmal;224
235022;Chamaecyparis pisifera;ärtcypress;224
225169;Salix × rubra;flätvide;224
231227;Hieracium calatharium;mörk läderfibbla;224
221032;Lonicera acuminata;vintertry;224
218652;Centromerita bicolor;raggtäckvävare;224
229043;Lecanora albellula;tallkantlav;224
228995;Lecanora chlorophaeodes;;224
229712;Porina lectissima;rosenporina;224
229548;Varicellaria lactea;vit porlav;224
103485;Panagaeus bipustulatus;mindre korslöpare;224
105407;Epuraea melina;;224
100445;Bagous brevis;ältranunkelvivel;224
102305;Cleopomiarus micros;monkevivel;224
106434;Magdalis phlegmatica;smal tallsplintvivel;224
105056;Agoliinus piceus;tajgadyngbagge;224
104932;Pella lugens;;224
104080;Philonthus cruentatus;;224
104293;Stenus solutus;;224
104597;Tachinus lignorum;;224
105789;Nacerdes melanura;skeppsbagge;224
254503;Stenarella domator;;224
200571;Eristalis anthophorina;strandslamfluga;224
229043;Lecanora albellula;tallkantlav;224
228995;Lecanora chlorophaeodes;;224
229712;Porina lectissima;rosenporina;224
229548;Varicellaria lactea;vit porlav;224
5953;Rutstroemia firma;brun kvistskål;224
1993;Cortinarius saporatus;sockelspindling;224
4881;Leptosporomyces galzinii;talkslätskinn;224
234690;Planaphrodes bifasciatus;;225
215178;Grapholita janthinana;hagtornsbärvecklare;225
264480;Geum macrophyllum subsp. macrophyllum;stor nejlikrot;225
225208;Solanum nigrum subsp. schultesii;hårig nattskatta;225
220118;Doronicum plantagineum;stor gemsrot;225
218663;Ceratinella brevipes;ängssköldspindel;225
219177;Thanatus striatus;raggsnabblöpare;225
229938;Rinodina confragosa;lodkrimmerlav;225
229409;Bilimbia lobulata;loberad kalkmosslav;225
228202;Aspicilia laevata;slät gråstenslav;225
2748;Rhynchostegiella tenella;nålmossa;225
2589;Odontoschisma francisci;röd stolonmossa;225
100974;Evodinus borealis;mindre frågeteckenbock;225
105370;Kateretes pusillus;;225
106525;Trichosirocalus barnevillei;röllikevivel;225
103828;Ochthebius marinus;;225
104085;Philonthus lederi;;225
104596;Tachinus fimetarius;;225
100676;Coelioxys obtusispina;thomsonkägelbi;225
234440;Crossocerus tarsatus;;225
234329;Stigmus solskyi;;225
254711;Gelis agilis;;225
243380;Muscina prolapsa;;225
229938;Rinodina confragosa;lodkrimmerlav;225
229409;Bilimbia lobulata;loberad kalkmosslav;225
228202;Aspicilia laevata;slät gråstenslav;225
259234;Lophodermium seditiosum;tallskytte;225
4295;Helminthosphaeria clavariarum;fingersvampssvärta;225
226415;Aradus cinnamomeus;tallbarkstinkfly;226
214933;Periclepsis cinctana;mindre vitbandsvecklare;226
221748;Orobanche lucorum;berberissnyltrot;226
231602;Hieracium coadunatum;vasstandad hällfibbla;226
266672;Hieracium angustum;fjunfibbla;226
6010615;Hieracium piranhae;pirayafibbla;226
230585;Taraxacum septentrionale;nordmaskros;226
229095;Lecidea confluens;;226
106223;Stenopterapion meliloti;sötväpplingspetsvivel;226
104782;Atheta nesslingi;;226
234389;Tachysphex helveticus;;226
243497;Schoenomyza litorella;;226
241702;Anthomyza gracilis;;226
241800;Pherbellia schoenherri;;226
102000;Solva marginata;knubblårsbarkfluga;226
229095;Lecidea confluens;;226
3764;Cortinarius vernus;sommarspindling;226
5157;Mycena septentrionalis;pelargonhätta;226
5362;Peniophora lycii;koralltätskinn;226
214258;Agonopterix kaekeritziana;klintplattmal;227
222019;Antennaria alpina subsp. alpina;fjällkattfot;227
231326;Hieracium lugubre;sorgfibbla;227
219983;Symphyotrichum lanceolatum;lansettaster;227
219237;Salticus zebraneus;dvärgzebraspindel;227
228443;Bryoplaca jungermanniae;stor mossorangelav;227
229557;Pertusaria pupillaris;platt nordporlav;227
1184;Petractis clausa;stor stjärnfruktlav;227
1130;Orthothecium lapponicum;lappglansmossa;227
105459;Rhizophagus parallelocollis;;227
105409;Epuraea contractula;;227
106555;Scolytus laevis;mindre almsplintborre;227
104315;Micropeplus fulvus;;227
100844;Discoelius zonalis;sydlig tapetserargeting;227
236184;Pamponerus germanicus;;227
236292;Xylophagus cinctus;;227
249749;Nephrotoma quadrifaria;;227
228443;Bryoplaca jungermanniae;stor mossorangelav;227
229557;Pertusaria pupillaris;platt nordporlav;227
1184;Petractis clausa;stor stjärnfruktlav;227
2965;Aleurodiscus amorphus;skålskinn;227
214757;Sophronia humerella;bågstreckad näbbmal;228
215103;Eucosma aemulana;mindre gullrisfrövecklare;228
222493;Glyceria striata;strimgröe;228
227627;Filograna implexa;;228
206408;Asynarchus lapponicus;;228
1392;Rinodina subparieta;gammelsälgslav;228
1807;Lecanora confusa;sydlig halmlav;228
103292;Notiophilus aestuans;slank ögonlöpare;228
105492;Telmatophilus typhae;;228
106504;Ceutorhynchus cochleariae;ängsbräsmevivel;228
104606;Aleochara tristis;;228
100376;Arachnospila opinata;virvelvägstekel;228
254457;Cryptus titubator;;228
236060;Psectrotanypus varius;;228
1392;Rinodina subparieta;gammelsälgslav;228
1807;Lecanora confusa;sydlig halmlav;228
38;Amanita franchetii;gulbrämad flugsvamp;228
3226;Ceraceomyces tessulatus;mosaikskinn;228
4508;Hypochnicium geogenium;sumpkrämskinn;228
6001994;Puccinia cnici-oleracei;;228
226087;Cymatia coleoptrata;;229
216150;Anarta melanopa;svartfläckat hedfly;229
224597;Carex canescens × lapponica;gråstarr × nordstarr;229
230705;Taraxacum apicatum;snytmaskros;229
218940;Araniella opisthographa;ekgurkspindel;229
218893;Walckenaeria antica;mindre vimpelspindel;229
228573;Chaenothecopsis consociata;parasitsvartspik;229
228298;Biatora cuprea;polarknopplav;229
106387;Curculio villosus;galläppelvivel;229
106452;Pissodes castaneus;mindre tallvivel;229
104920;Falagria caesa;;229
100378;Arachnospila wesmaeli;flygsandsvägstekel;229
251478;Zygota excisor;;229
240134;Medetera micacea;;229
242495;Discomyza incurva;;229
228573;Chaenothecopsis consociata;parasitsvartspik;229
228298;Biatora cuprea;polarknopplav;229
3247;Cheilymenia stercorea;stjärnborstskål;229
6002016;Puccinia fergussonii;;229
226341;Chlamydatus pullus;;230
215814;Eupithecia goossensiata;spenslig malmätare;230
102444;Euzophera fuliginosella;björkrörmott;230
223211;Sorbus graeca;balkanoxel;230
230656;Taraxacum xerophilum;stenmaskros;230
228075;Amandinea cacuminum;fjällamandinea;230
229963;Rinodina pyrina;kvistkrimmerlav;230
1382;Rhynchostegium murale;stennäbbmossa;230
2231;Weissia longifolia;citronkrusmossa;230
101566;Poecilium pusillum;mörk spegelbock;230
105393;Epuraea opalizans;;230
100332;Acrossus luridus;likgul dyngbagge;230
103941;Agathidium arcticum;;230
104547;Ischnosoma longicorne;;230
234350;Pemphredon lethifer;;230
252329;Neuroterus anthracinus;;230
251804;Trichopria suspecta;;230
241725;Neophyllomyza acyglossa;;230
241145;Tephritis leontodontis;;230
249747;Nephrotoma pratensis;;230
228075;Amandinea cacuminum;fjällamandinea;230
229963;Rinodina pyrina;kvistkrimmerlav;230
236353;Hebeloma velutipes;liten tårfränskivling;230
376;Clitopaxillus fibulatus;pluggtrattskivling;230
6083;Suillus viscidus;grå lärksopp;230
226260;Pithanus maerkelii;;231
226156;Coranus subapterus;;231
214426;Coleophora spiraeella;spireasäckmal;231
213807;Stigmella microtheriella;jungfrudvärgmal;231
1412;Rubus pyramidalis;pyramidbjörnbär;231
224313;Stachys palustris × sylvatica;knölsyska × stinksyska;231
221038;Lonicera ligustrina var. pileata;lingontry;231
218680;Diplocephalus picinus;lundgropspindel;231
101129;Hyptiotes paradoxus;trekantsspindel;231
229577;Phaeophyscia endococcina;klippkranslav;231
230084;Stereocaulon nanodes;dvärgpåskrislav;231
229538;Pertusaria coronata;grågrön hagelporlav;231
2271;Pohlia melanodon;fagernicka;231
105225;Simplocaria semistriata;;231
100640;Chrysolina oricalcia;hundkäxbagge;231
100702;Colydium filiforme;;231
262039;Tenthredo livida;;231
101197;Temnothorax nylanderi;skogssmalmyra;231
236306;Thereva handlirschi;;231
239721;Empis nuntia;;231
239561;Oedalea zetterstedti;;231
239608;Platypalpus major;;231
239500;Lonchoptera lutea;;231
229577;Phaeophyscia endococcina;klippkranslav;231
230084;Stereocaulon nanodes;dvärgpåskrislav;231
229538;Pertusaria coronata;grågrön hagelporlav;231
4193;Sabuloglossum arenarium;sandjordtunga;231
3332;Bonomyces sinopicus;svedjetrattskivling;231
234818;Zygina flammigera;;232
201253;Eilema griseola;askgrå lavspinnare;232
216016;Athetis gluteosa;kalkhällsfly;232
215241;Dichrorampha obscuratana;obskyr renfanerotvecklare;232
214923;Cnephasia communana;försommargråvecklare;232
222173;Tsuga canadensis;hemlock;232
222148;Juniperus squamata;himalayaen;232
223262;Populus laurifolia;lagerpoppel;232
224466;Epilobium hornemannii × palustre;fjälldunört × kärrdunört;232
231432;Hieracium subatronitens;trubbfjällig glansfibbla;232
206447;Limnephilus politus;;232
218957;Nuctenea silvicultrix;mindre skuggspindel;232
218979;Arctosa cinerea;sandvargspindel;232
219006;Pardosa saltans;lundvargspindel;232
219180;Coriarachne depressa;barkkrabbspindel;232
6469;Lecidea leprarioides;vitgrynig skivlav;232
1139;Orthotrichum urnigerum;filthättemossa;232
100833;Dilacra vilis;;232
104191;Xantholinus longiventris;;232
105854;Gonodera luperus;;232
103138;Panurginus romani;hallonbi;232
249762;Prionocera turcica;;232
571;Elaphomyces anthracinus;svart hjorttryffel;232
6469;Lecidea leprarioides;vitgrynig skivlav;232
4232;Godronia ribis;vinbärsskål;232
1969;Biscogniauxia marginata;kantdyna;232
6112;Taphrina carnea;rödbuckla;232
2949;Agrocybe arvalis;knölåkerskivling;232
5506;Pholiota subochracea;aprikostofsskivling;232
4396;Hygrocybe subpapillata;knoppvaxing;232
3849;Dacryobolus karstenii;anisskinn;232
226561;Sehirus morio;större taggbening;233
214248;Exaeretia allisella;gråboplattmal;233
213823;Stigmella floslactella;hasseldvärgmal;233
216045;Cirrhia ocellaris;ljusribbat gulvingsfly;233
220616;Aconogonon weyrichii;gråslide;233
219967;Artemisia ludoviciana;vitmalört;233
219114;Gnaphosa bicolor;rödlårsspindel;233
218898;Walckenaeria cuspidata;pigghuvudspindel;233
228117;Arthonia varians;;233
2286;Pohlia sphagnicola;myrnicka;233
105721;Corticaria umbilicata;;233
105697;Enicmus histrio;;233
106505;Ceutorhynchus rapae;grå stillfrövivel;233
103838;Ptenidium fuscicorne;;233
101864;Symmorphus connexus;aspvedgeting;233
243464;Phaonia subventa;;233
228117;Arthonia varians;;233
245634;Pluteus semibulbosus;glitterskölding;233
233192;Ramaria thalliovirescens;solfingersvamp;233
1102;Postia parva;gäckporing;233
6002051;Puccinia lapsanae;;233
226068;Microvelia reticulata;;234
214405;Borkhausenia luridicomella;gulhövdad skräpmal;234
264938;Arum italicum;italiensk munkhätta;234
223568;Allium vineale var. purpureum;purpursandlök;234
223836;Cardamine flexuosa var. flexuosa;vanlig skogsbräsma;234
231211;Hieracium austrinum;sydfibbla;234
230943;Taraxacum subleucopodum;fynmaskros;234
206459;Rhadicoleptus alpestris;;234
229015;Lecanora gangaleoides;;234
2335;Imbribryum muehlenbeckii;klippbryum;234
2089;Fissidens exilis;pygméfickmossa;234
2499;Grimmia funalis;skruvgrimmia;234
103515;Bradycellus ruficollis;ljungvinterlöpare;234
104680;Ischnoglossa prolixa;;234
234439;Crossocerus elongatulus;;234
232884;Stenodynerus picticrus;mörk smalgeting;234
241923;Suillia fuscicornis;;234
229015;Lecanora gangaleoides;;234
6037591;Geastrum granulosum;;234
214588;Pancalia schwarzella;större violbrokmal;235
213866;Ectoedemia sericopeza;lönnfruktsdvärgmal;235
222080;Epimedium alpinum;alpsockblomma;235
232957;Oxalis triangularis;triangeloxalis;235
223340;Hibiscus trionum;timvisare;235
220477;Conringia orientalis;kåltrav;235
220559;Matthiola longipetala;grekisk lövkoja;235
220574;Rapistrum rugosum;stäppsenap;235
249008;Rhinanthus osiliensis;öselskallra;235
231346;Hieracium naevosum;skimmelfibbla;235
230835;Taraxacum megalophyllum;storbladig maskros;235
229768;Pseudephebe minuscula;fransigt stentagel;235
1804;Lecania fuscella;asplekania;235
103610;Hydroporus melanarius;;235
104684;Hylota ochracea;;235
104174;Quedius boops;;235
234437;Crossocerus distinguendus;;235
249505;Dicranomyia didyma;;235
229768;Pseudephebe minuscula;fransigt stentagel;235
1804;Lecania fuscella;asplekania;235
6134;Tarzetta cupularis;liten blekskål;235
3720;Cortinarius septentrionalis;auroraspindling;235
5760;Simocybe centunculus;olivskräling;235
5602;Porotheleum fimbriatum;skålporing;235
253;Craterellus melanoxeros;svartnande kantarell;235
1266;Polyporus tuberaster;stenticka;235
226065;Hydrometra gracilenta;;236
101925;Trichopteryx polycommata;trylobmätare;236
213812;Stigmella anomalella;nypondvärgmal;236
250443;Callopistria juventina;ormbunksfly;236
215943;Autographa macrogamma;långfläckat metallfly;236
249189;Eucosma fulvana;väddklintsfrövecklare;236
223267;Salix × alopecuroides;kavelpil;236
6010577;Euphrasia nemorosa × stricta var. brevipila;grå ögontröst × glandelögontröst;236
1953;Taraxacum tornense;lapplandsmaskros;236
100608;Cheiracanthium punctorium;större sporrspindel;236
219152;Zelotes petrensis;stensvartspindel;236
1776;Bactrospora brodoi;amerikansk sönderfallslav;236
228288;Bellemerea cinereorufescens;grå kantlav;236
2309;Ptychostomum cyclophyllum;skrynkelbryum;236
103669;Ilybius aenescens;;236
105500;Cryptophagus acutangulus;;236
106508;Ceutorhynchus inaffectatus;hesperisvivel;236
100591;Datonychus melanostictus;myntevivel;236
106572;Taphrorychus bicolor;bokbarkborre;236
103996;Catops nigricans;;236
100656;Cis quadridens;tretandad svampborrare;236
234451;Nysson dimidiatus;;236
251898;Ceraphron trissacantha;;236
239577;Platypalpus brevicornis;;236
242563;Limnellia quadrata;;236
249887;Bibio varipes;;236
1776;Bactrospora brodoi;amerikansk sönderfallslav;236
228288;Bellemerea cinereorufescens;grå kantlav;236
3522;Corticium erikssonii;stoftskinn;236
226303;Orthotylus flavosparsus;;237
214108;Phyllonorycter emberizaepenellus;tryguldmal;237
213870;Ectoedemia septembrella;johannesörtsdvärgmal;237
214177;Argyresthia pulchella;häggknoppmal;237
225051;Urtica dioica subsp. sondenii;fjällnässla;237
221965;Euphorbia maculata;fläcktörel;237
224054;Silene latifolia subsp. alba;vitblära;237
221497;Amsinckia lycopsoides;hönsgullört;237
230617;Taraxacum commixtum;stickmaskros;237
230961;Taraxacum undulatum;vågmaskros;237
1154;Pannaria rubiginosa;västlig gytterlav;237
229892;Rhizocarpon petraeum;ringkartlav;237
2719;Calliergon megalophyllum;jätteskedmossa;237
103531;Masoreus wetterhallii;midjelöpare;237
103483;Amara alpina;fjällkornlöpare;237
102358;Xyletinus ater;;237
105468;Monotoma picipes;;237
104972;Autalia longicornis;;237
232875;Dolichovespula pacifica;tajgageting;237
206772;Aprostocetus caudatus;;237
243942;Metopia campestris;;237
1154;Pannaria rubiginosa;västlig gytterlav;237
229892;Rhizocarpon petraeum;ringkartlav;237
1081;Neolecta vitellina;gullmurkling;237
5001;Rhizomarasmius undatus;bräkenbrosking;237
1618;Postia ceriflua;hängticka;237
5840;Russula brunneoviolacea;brunviolett kremla;237
101753;Scotopteryx luridata;gråstreckad backmätare;238
215177;Grapholita tenebrosana;mindre nyponvecklare;238
224092;Equisetum arvense subsp. alpestre;krypfräken;238
220784;Fargesia murielae;bergbambu;238
222641;Polypogon monspeliensis;skäggräs;238
223264;Populus simonii;kinesisk poppel;238
266275;Hieracium polycomum;;238
219979;Symphyotrichum × versicolor;brokaster;238
218981;Arctosa leopardus;leopardspindel;238
219243;Attulus pubescens;klipphoppspindel;238
218920;Tetragnatha nigrita;sotsträckspindel;238
103355;Bembidion pallidipenne;blek strandlöpare;238
102221;Micrambe longitarsis;;238
106193;Ceratapion gibbirostre;åkertistelspetsvivel;238
106376;Anthonomus conspersus;rönnblomvivel;238
104733;Schistoglossa curtipennis;;238
104950;Gyrophaena joyioides;;238
104057;Philonthus corvinus;;238
206886;Asecodes congruens;;238
242502;Ephydra riparia;;238
200661;Microdon analis;jordmyreblomfluga;238
200749;Platycheirus rosarum;vitfläckig fotblomfluga;238
200751;Platycheirus scutatus;skogsfotblomfluga;238
3221;Cenangium ferruginosum;talläderskål;238
2005;Flammulina fennae;blek vinterskivling;238
234893;Thamnotettix confinis;;239
214504;Coleophora caespititiella;ringtågsäckmal;239
214032;Bucculatrix demaryella;björkkronmal;239
215300;Merrifieldia tridactyla;fläcksprötat timjanfjädermott;239
102492;Pyrausta aerealis;sandfältsljusmott;239
224533;Alopecurus arundinaceus × pratensis;svartkavle × ängskavle;239
222858;Medicago arabica;fläcklusern;239
221897;Veronica peregrina;pilgrimsveronika;239
224279;Mentha × gracilis 'Verticillata';gleshårig ädelmynta;239
231435;Hieracium subglaucovirens;styv glandelfibbla;239
223550;Daucus carota subsp. sativus;äkta morot;239
228784;Endocarpon adscendens;kalklav;239
2263;Schistochilopsis incisa s.str.;vanlig krusflikmossa;239
106198;Squamapion atomarium;timjanspetsvivel;239
100596;Ceutorhynchus assimilis;kålgallvivel;239
106259;Otiorhynchus tristis;backöronvivel;239
101187;Leiosoma deflexum;vitsippevivel;239
105141;Malthodes pumilus;;239
105160;Cidnopus pilosus;kustknäppare;239
104169;Quedius nitipennis;;239
104246;Stenus comma;;239
249124;Chrysis ruddii;gyllenguldstekel;239
241172;Calliopum aeneum;;239
252411;Aedes hexodontus;fjälltömygga;239
228784;Endocarpon adscendens;kalklav;239
4517;Trichoderma citrinum;guldyna;239
1244;Fomitopsis pulvina;tungticka;239
907;Lactarius acris;skarp rökriska;239
5886;Russula lilacea;lilakremla;239
214017;Tinagma ocnerostomellum;blåeldsskäckmal;240
214565;Mompha conturbatella;svart mjölkebrokmal;240
214978;Endothenia ericetana;mindre rotvecklare;240
266614;Ranunculus marklundii;;240
259669;Juglans mandshurica;manchurisk valnöt;240
231963;Hieracium pulchridens;sköntandad fibbla;240
231393;Hieracium pseudoinvolutum;nordlig rännfibbla;240
230605;Taraxacum polyxanthum;gulbrokig maskros;240
230700;Taraxacum altissimum;rödtandad maskros;240
6004687;Aceria fraxinivora;;240
219119;Gnaphosa montana;skogshuggspindel;240
218976;Alopecosa taeniata;blåbärsvargspindel;240
229256;Lichenoconium erodens;;240
228935;Japewia tornoënsis;rödbrun japewia;240
336;Cheiromycina flabelliformis;solfjäderlav;240
2462;Scapania gymnostomophila;grottskapania;240
102194;Bembidion litorale;brokig spegellöpare;240
106032;Phaedon cochleariae;fränebagge;240
104173;Quedius boopoides;;240
232891;Ancistrocerus antilope;blank murargeting;240
239917;Achalcus cinereus;;240
229256;Lichenoconium erodens;;240
228935;Japewia tornoënsis;rödbrun japewia;240
336;Cheiromycina flabelliformis;solfjäderlav;240
248939;Cortinarius terpsichores;tallpraktspindling;240
5164;Mycena stylobates;sockelhätta;240
686;Geastrum pseudolimbatum;stäppjordstjärna;240
4841;Neofavolus suavissimus;doftmussling;240
226262;Stenodema pilosa;;241
246178;Eriosoma ulmi;;241
214676;Gelechia scotinella;slånstävmal;241
214688;Mirificarma mulinella;harrisstävmal;241
213826;Stigmella salicis;sälgdvärgmal;241
213825;Stigmella tityrella;mörk bokdvärgmal;241
223329;Astilbe × arendsii;astilbe;241
220674;Atropa bella-donna;belladonna;241
231235;Hieracium chlorodes;narrklibbfibbla;241
231426;Hieracium storliense;säterfibbla;241
227629;Serpula vermicularis;;241
228509;Catapyrenium daedaleum;stor jordlav;241
103541;Dromius angustus;smal grenlöpare;241
101186;Leiopus punctulatus;aspsplintbock;241
104976;Holobus apicatus;;241
104291;Stenus tarsalis;;241
251392;Aclista rufopetiolata;;241
236313;Thereva unica;;241
236286;Sargus flavipes;;241
239467;Hybomitra borealis;;241
228509;Catapyrenium daedaleum;stor jordlav;241
1225;Hemipholiota populnea;poppeltofsskivling;241
6025;Sistotremastrum suecicum;tallskinn;241
6002063;Puccinia menthae;;241
250409;Acericerus ribauti;;242
226066;Hydrometra stagnorum;stor vattenmätare;242
226556;Legnotus limbosus;vitbrämad taggbening;242
214352;Elachista distigmatella;tvåpunktsgräsmal;242
214736;Caryocolum vicinellum;smällglimsmal;242
6010668;Salix aurita × caprea;bindvide × sälg;242
223674;Cichorium intybus var. foliosum;sallatscikoria;242
231692;Hieracium glandulosissimum;aspfibbla;242
223718;Pentanema ensifolium × salicinum ;svärdkrissla × krissla;242
230757;Taraxacum explicatum;gaddmaskros;242
248502;Pseudeuophrys lanigera;hushoppspindel;242
103302;Carabus clathratus;nätlöpare;242
103511;Harpalus pumilus;dvärgfrölöpare;242
100555;Cassida ferruginea;krisslesköldbagge;242
105625;Scymnus femoralis;svartsköldad dvärgpiga;242
105681;Orthoperus corticalis;;242
105554;Atomaria nitidula;;242
106369;Ellescus bipunctatus;videfrövivel;242
103868;Acrotrichis grandicollis;;242
104772;Atheta britteni;;242
104891;Pachnida nigella;;242
104233;Lathrobium rufipenne;;242
102669;Andrena labialis;märgelsandbi;242
103209;Coelioxys mandibularis;ängskägelbi;242
232895;Symmorphus allobrogus;laduvedgeting;242
243680;Cordilura ciliata;;242
249285;Cortinarius glandicolor;toppig umbraspindling;242
4627;Inocybe posterula;skuggtråding;242
3285;Clavariadelphus sachalinensis;storsporig klubbsvamp;242
214150;Cedestis subfasciella;mindre tallbarrsmal;243
221298;Phaseolus vulgaris;böna;243
266141;Hieracium lecanodes;kronfibbla;243
6033356;Pilosella transbotnica;bottnisk kvastfibbla;243
219156;Zora nemoralis;hedtaggfoting;243
219232;Phlegra fasciata;randig hoppspindel;243
105435;Meligethes tristis;;243
104449;Scaphisoma assimile;;243
200470;Cheilosia albipila;brudborsteblomfluga;243
239460;Haematopota italica;;243
249667;Phylidorea squalens;;243
4461;Peniophorella pallida;farinskinn;243
5873;Russula grisea;duvkremla;243
226217;Lygus punctatus;;244
214254;Agonopterix alstromeriana;odörtsplattmal;244
215316;Elegia similella;ekmolnmott;244
213960;Nemapogon clematellus;alsvampmal;244
224562;Carex acuta × elata;vasstarr × bunkestarr;244
225068;Salix alba var. sericea;silverpil;244
232976;Chelone obliqua;lila sköldpaddsört;244
1329;Pulicaria vulgaris;loppört;244
219112;Drassyllus pusillus;dvärgsvartspindel;244
219249;Synageles venator;smalmyrespindel;244
6465;Agonimia tristicula;miniatyrfjällav;244
307;Chaenotheca cinerea;blekskaftad nållav;244
2424;Gymnomitrion brevissimum;jökelrostmossa;244
105598;Olibrus affinis;;244
100584;Mogulones crucifer;hundtungevivel;244
101860;Strophosoma faber;stäppögonvivel;244
106442;Magdalis cerasi;körsbärssplintvivel;244
105017;Contacyphon laevipennis;;244
104381;Dropephylla gracilicornis;;244
104260;Stenus incrassatus;;244
240415;Clusiodes apicalis;;244
200585;Eristalis similis;vandrarslamfluga;244
6465;Agonimia tristicula;miniatyrfjällav;244
307;Chaenotheca cinerea;blekskaftad nållav;244
3620;Cortinarius fulvescens;hjortspindling;244
4762;Lactarius resimus;alabasterriska;244
226431;Piesma maculatum;;245
220678;Bassia scoparia;kvastmålla;245
220112;Dahlia × pinnata;dahlia;245
220343;Tanacetum corymbosum;renfanekrage;245
248533;Parasteatoda tepidariorum;växthusspindel;245
103326;Dyschirius politus;nipgrävare;245
6051276;Agrilus ribesi;vinbärspraktbagge;245
105510;Cryptophagus saginatus;;245
104762;Atheta gyllenhalii;;245
104822;Boreophilia eremita;;245
104653;Oxypoda recondita;;245
104385;Omalium riparium;;245
104076;Bisnius sordidus;;245
234304;Cerceris ruficornis;;245
207040;Entedon diotimus;;245
255924;Perithous scurra;;245
239926;Argyra leucocephala;;245
242491;Coenia palustris;;245
239468;Hybomitra solstitialis;;245
2909;Acrospermum compressum;nässelklubba;245
3763;Cortinarius venustus;skönfotad spindling;245
215796;Eupithecia analoga;mindre grankottsmätare;246
100947;Eupithecia millefoliata;backmalmätare;246
231141;Hieracium semiglobosum;;246
231361;Hieracium ornatum;smyckefibbla;246
221045;Scabiosa ochroleuca;gulvädd;246
219143;Scotophaeus blackwalli;mindre musspindel;246
219233;Pseudeuophrys erratica;hällhoppspindel;246
228479;Pyrenodesmia variabilis;sydlig kalkorangelav;246
102161;Allandrus undulatus;granplattnos;246
249142;Omalus aeneus;grön glansguldstekel;246
255873;Clistopyga incitator;;246
228479;Pyrenodesmia variabilis;sydlig kalkorangelav;246
5196;Pseudombrophila guldeniae;mörk legeskål;246
213914;Lampronia capitella;vinbärsknoppmal;247
214191;Ypsolopha alpella;bergekshöstmal;247
232060;Hieracium subterscissum;lofibbla;247
317;Chaerophyllum prescottii;rysskörvel;247
218899;Walckenaeria dysderoides;slankhuvudspindel;247
229747;Protomicarea limosa;tramplav;247
102225;Dermestes laniarius;;247
105515;Cryptophagus distinguendus;;247
106514;Ceutorhynchus pulvinatus;dillsenapsvivel;247
106547;Dendroctonus micans;jättebastborre;247
105110;Cantharis quadripunctata;;247
