taxonID;name
259168;Linospora salicis-helveticae
259169;Linospora salicis-reticulatae
259784;Ophiognomonia langii
259786;Ophiognomonia melanostyla
259787;Ophiognomonia nana
259944;Plagiostoma devexum
259946;Plagiostoma geranii
258290;Cryptodiaporthe lirella
259948;Plagiostoma petrakii
259949;Plagiostoma robertiani
233106;Plagiostoma salicellum
259988;Pleuroceras arollanum
259989;Pleuroceras bottnicum
259990;Pleuroceras groenlandicum
259991;Pleuroceras insulare
259992;Pleuroceras pleurostylum
258843;Hercospora tiliae
6011375;Stegonsporium pyriforme
259788;Breviappendix rosae
258805;Breviappendix rostellata
258806;Breviappendix rubi
257995;Cainiella borealis
257996;Cainiella johansonii
260037;Calosporella innesii
6021794;Paragnomonia fragariae
260317;Sydowiella depressula
260318;Sydowiella dryadis
260320;Sydowiella fenestrans
260572;Ophiostoma novo-ulmi
259916;Phomatospora minutissima
260146;Rhamphoria delicatula
260369;Togninia vibratilis
260368;Thyridium vestitum
258246;Coniobrevicolla larsenii
259308;Melanospora zamiae
260151;Rhytidospora tetraspora
260205;Scopinella solani
260323;Syspastospora parasitica
258268;Coronophora angustata
249948;Lasiosphaeriopsis pilophori
228944;Lasiosphaeriopsis salisburyi
228945;Lasiosphaeriopsis stereocaulicola
229851;Rhagadostoma lichenicola
260493;Winterina clavata
260226;Sphaerodes fimicola
6017684;Colletotrichum coccodes
6028325;Colletotrichum lindemuthianum
6028324;Colletotrichum malvarum
258791;Glomerella polypodii
258793;Glomerella sesleriae
6028322;Colletotrichum trichellum
6010119;Cylindrotrichum gorii
6023924;Emericellopsis fimetaria
6011160;Gliomastix murorum
259628;Hapsidospora globosa
259424;Hapsidospora inversa
258870;Hydropisphaera arenula
259596;Nectriella bloxamii
259600;Nectriella dakotensis
259602;Nectriopsis mindoensis
5343;Paranectria oropensis
229736;Pronectria ochrolechiae
229737;Pronectria pertusariicola
229739;Pronectria santessonii
229740;Pronectria xanthoriae
260162;Roumegueriella rufula
6001;Selinia pulchra
6011299;Claviceps purpurea
6045472;Epichloë baconii
6045481;Epichloë typhina
6045475;Epichloë uncinata
6011161;Metarhizium marquandii
5238;Neobarya aurantiaca
259611;Neobarya parasitica
264347;Cordyceps farinosa
4516;Hypomyces chrysospermus
4530;Hypomyces papulasporae
6023961;Stephanoma tetracoccum
4522;Trichoderma spinulosum
6028245;Trichothecium roseum
6012002;Bisifusarium dimerum
6009704;Bisifusarium domesticum
5220;Fusarium desmazieri
258789;Fusarium graminearum
6009731;Fusarium oxysporum
4207;Fusarium sambucinum
259616;Ilyonectria destructans
258271;Macroconia leptosphaeriae
259588;Nectria carneorosea
259595;Nectria tuberculariformis
259832;Persiciospora moreaui
259591;Thyronectria lamyi
232256;Xenonectriella ornamentata
259623;Niesslia haglundii
3514;Ophiocordyceps clavulata
259781;Ophiocordyceps dittmarii
3515;Ophiocordyceps unilateralis
6010244;Myrothecium carmichaelii
6010246;Paramyrothecium roridum
6010250;Xepicula leucotricha
6010252;Xepiculopsis graminea
3169;Bryonectria hylocomii
228923;Illosporiopsis christiansenii
229976;Roselliniella atlantica
229977;Roselliniella cladoniae
261360;Trichonectria rubifaciens
260227;Sphaeronaemella fimicola
260229;Sphaeronaemella horanszkyi
6011165;Verticillium longisporum
264361;Phragmocephala elliptica
260515;Zignoella minutissima
258097;Chaetosphaeria preussii
258086;Dictyochaeta callimorpha
6011200;Pseudolachnea fraxini
258247;Coniochaeta hansenii
258249;Coniochaeta leucoplaca
258250;Coniochaeta multispora
258252;Coniochaeta philocoproides
258254;Coniochaeta polyspora
5817;Coniochaeta sanguinolenta
258255;Coniochaeta scatigena
258256;Coniochaeta trivialis
258257;Coniochaeta vagans
261354;Isothea rhytismoides
6036267;Lichenochora inconspicua
229253;Lichenochora obscuroides
250007;Lichenochora physciicola
229254;Lichenochora wasseri
229255;Lichenochora weillii
5509;Phyllachora graminis
259920;Phyllachora junci
259921;Phyllachora sylvatica
259922;Phyllachora therophila
5597;Stigmatula astragali
260341;Telimenella gangraena
258073;Arcopilus aureus
258079;Chaetomium elatum
258084;Chaetomium murorum
258074;Collariella bostrychodes
260365;Pseudothielavia terricola
258078;Subramaniula cuniculorum
258077;Trichocladium crispatum
257654;Apodospora gotlandica
257958;Bombardioidea bombardioides
257959;Bombardioidea serignanensis
257960;Bombardioidea stercoris
267034;Fimetariella dunarum
258769;Fimetariella rabenhorstii
257624;Anopodium epile
259059;Lasiosphaeria breviseta
260309;Strattonia borealis
260310;Strattonia carbonaria
260311;Strattonia insignis
260313;Strattonia zopfii
260523;Zygospermella insignis
260524;Zygospermella striata
260015;Rhypophila decipiens
260525;Rhypophila myriospora
260024;Rhypophila pleiospora
257913;Cladorhinum olerum
260008;Podospora appendiculata
260010;Podospora australis
260011;Podospora bifida
260012;Podospora communis
260014;Podospora dasypogon
260016;Podospora ellisiana
260017;Podospora excentrica
260018;Podospora fimiseda
260019;Podospora globosa
260020;Podospora granulostriata
260021;Podospora intestinacea
260022;Podospora pauciseta
260023;Podospora perplexans
260025;Podospora pyriformis
260027;Podospora trichomanes
260028;Podospora xerampelina
257674;Triangularia arizonensis
260522;Triangularia longicaudata
260026;Triangularia setosa
258059;Cercophora aggregata
258061;Cercophora anisura
258062;Cercophora areolata
258063;Cercophora coprophila
258065;Cercophora mirabilis
258066;Cercophora muskokensis
258068;Cercophora septentrionalis
258069;Cercophora sordarioides
257911;Echria macrotheca
260013;Pseudoechria curvicolla
260177;Schizothecium aloides
260179;Schizothecium conicum
260180;Schizothecium dakotense
260181;Schizothecium dubium
260182;Schizothecium glutinans
260183;Schizothecium miniglutinans
260184;Schizothecium nanum
260185;Schizothecium oedotrichum
260186;Schizothecium pilosum
260187;Schizothecium simile
260189;Schizothecium tetrasporum
260190;Schizothecium vesticola
260521;Zygopleurage zygospora
260220;Sordaria baltica
260221;Sordaria fimicola
260223;Sordaria lappae
260224;Sordaria macrospora
6002775;Sordaria minima
260225;Sordaria superba
257677;Arnium caballinum
257678;Arnium cirriferum
257908;Arnium hirtum
257910;Arnium leporinum
257912;Arnium mendax
257915;Arnium septosporum
257917;Arnium tomentosum
258022;Camptosphaeria citrinella
229847;Reconditella physconiarum
259941;Plagiosphaera immersa
233052;Amphisphaeria vibratilis
252390;Apiothyrium arcticum
257921;Arwidssonia empetri
258545;Discosphaerina epilobii
258765;Exarmidium hysteriiforme
258766;Exarmidium inclusum
259925;Physalospora alpestris
259927;Physalospora empetri
259928;Physalospora hyperborea
260061;Pseudapiospora corni
260060;Pseudomassaria chondrospora
260062;Pseudomassaria inconspicua
260063;Pseudomassaria islandica
260065;Pseudomassaria minor
260066;Pseudomassaria sepincoliformis
266160;Paradidymella clarkii
258549;Seimatosporium lichenicola
258550;Discostroma hyperboreum
6009337;Seimatosporium hypericinum
6009340;Seimatosporium pestalozzioides
258552;Discostroma propendulum
6009339;Seimatosporium rosae
258554;Seimatosporium tostum
257547;Amphisphaerella erikssonii
258071;Ceriospora dubyi
257994;Cainia graminis
261305;Anthostoma polare
258693;Endoxylina astroidea
258760;Eutypella extensa
4071;Eutypella leprosa
4072;Eutypella prunastri
257954;Biscogniauxia capnodes
259400;Monographella abscondita
259401;Microdochium nivale
6012003;Microdochium panattonianum
5598;Polystigma fulvum
5599;Polystigma rubrum
258884;Hypocopra bicolor
258885;Hypocopra brefeldii
258886;Hypocopra elachyglossina
258887;Hypocopra hornithophila
258889;Hypocopra lojkaeana
258890;Hypocopra merdaria
258892;Hypocopra stercoraria
6045420;Leptomassaria simplex
5588;Podosordaria pedunculata
256338;Podosordaria tulasnei
5600;Poronia erici
1276;Poronia punctata
260158;Rosellinia mammiformis
5816;Rosellinia nectrioides
5818;Rosellinia subsimilis
6387;Wawelia effusa
6417;Xylaria filiformis
6420;Xylaria hypoxylon
6422;Xylaria oxyacanthae
233054;Anthostomella formosa
257625;Anthostomella limitata
257629;Anthostomella punctulata
257633;Anthostomella smilacis
258101;Charonectria sceptri
229422;Neolamya peltigerae
260166;Saccardoëlla berberidis
260167;Saccardoëlla graeweana
266155;Saccardoëlla kanderana
229370;Milospium graphideorum
229806;Pyrenocollema caesium
260039;Protomyces crepidis-paludosae
260040;Protomyces kriegerianus
260041;Protomyces macrosporus
260042;Protomyces pachydermus
260044;Protomycopsis leontodontis
260330;Taphridium umbelliferarum
260331;Taphrina alpina
260332;Taphrina bacteriosperma
6109;Taphrina betulina
6110;Taphrina bullata
6112;Taphrina carnea
6115;Taphrina deformans
260334;Taphrina lapponica
6121;Taphrina nana
6125;Taphrina potentillae
6000140;Aphanopsis coenosa
230123;Strangospora deplanata
258260;Copromyces bisporus
228824;Everniicola flexispora
6011281;Hymenula cerealis
232243;Intralichen christiansenii
232244;Intralichen lichenicola
6012006;Septogloeum agrostidis
6021475;Tretovularia villiana
230367;Vouauxiella lichenicola
230368;Vouauxiella verrucosa
239066;Agaricus arvensis
2913;Agaricus benesii
239073;Agaricus bernardii
2915;Agaricus bisporus
2917;Agaricus campestris
239086;Agaricus comtulus
2919;Agaricus cupreobrunneus
2920;Agaricus depauperatus
2942;Agaricus litoralis
239090;Agaricus semotus
2944;Agaricus sylvicola
239091;Agaricus urinascens
239085;Agaricus litoralis
239096;Chlorophyllum brunneum
239094;Chlorophyllum rhacodes
3442;Coprinus comatus
3499;Coprinus sterquilinus
239098;Cystolepiota seminuda
4850;Echinoderma asperum
4851;Lepiota brunneoincarnata
4856;Lepiota cristata
239099;Lepiota erminea
4862;Lepiota oreadiformis
4864;Lepiota subgracilis
4865;Lepiota subincarnata
239118;Leucoagaricus leucothites
4970;Macrolepiota excoriata
239141;Macrolepiota fuliginosa
239139;Macrolepiota mastoidea
4975;Macrolepiota olivascens
4976;Macrolepiota permixta
4977;Macrolepiota procera
1072;Mycenastrum corium (Lam. & DC.) Desv.
1612;Tulostoma brumale
1617;Tulostoma calcareum
1613;Tulostoma fimbriatum
1615;Tulostoma melanocyclum
1616;Tulostoma niveum
6020361;Tulostoma simulans
6020362;Tulostoma winterhoffii
3116;Bolbitius coprophilus
6006860;Bolbitius excoriatus
3118;Bolbitius titubans
3119;Bolbitius variicolor
236647;Conocybe albipes
236620;Conocybe anthracophila
236604;Conocybe bispora
3408;Conocybe brunneidisca
3398;Conocybe dumetorum
236597;Conocybe echinata
236616;Conocybe farinacea
236610;Conocybe fimetaria
3403;Conocybe fuscimarginata
236592;Conocybe haglundii
236608;Conocybe inocybeoides
236586;Conocybe juniana
236637;Conocybe macrospora
236617;Conocybe magnispora
236635;Conocybe merdaria
3412;Conocybe mesospora
236600;Conocybe microspora
3413;Conocybe moseri
3415;Conocybe pilosella
3418;Conocybe pubescens
236641;Conocybe pulchella
3421;Conocybe rickenii
236629;Conocybe rostellata
3424;Conocybe semiglobata
3426;Conocybe siliginea
3427;Conocybe singeriana
3430;Conocybe subovalis
3432;Conocybe tenera
236631;Conocybe velutipes
236611;Conocybe watlingii
3391;Pholiotina arrhenii
3393;Pholiotina brunnea
3395;Pholiotina coprophila
3396;Pholiotina cyanopus
3400;Pholiotina exannulata
3401;Pholiotina filaris
3419;Pholiotina pygmaeoaffinis
3429;Pholiotina striipes
236661;Pholiotina sulcata
3580;Cortinarius cinnamomeoluteus
3593;Cortinarius croceus
3693;Cortinarius polaris
245733;Cortinarius pratensis
3533;Cortinarius alpinus
3600;Cortinarius delibutus
3616;Cortinarius fennoscandicus
3720;Cortinarius septentrionalis
5821;Cortinarius caperatus
248953;Cortinarius cisticola
249234;Cortinarius flavidolilacinus
465;Cortinarius rufoolivaceus
3748;Cortinarius triumphans
249331;Cortinarius albonigrellus
249313;Cortinarius comatus
249327;Cortinarius croceocingulatus
6052412;Cortinarius cucumisporus
3631;Cortinarius hinnuleus
249329;Cortinarius inops
3646;Cortinarius lamoureae
249309;Cortinarius minutalis
3670;Cortinarius obtusus
3698;Cortinarius psammocephalus
6052413;Cortinarius rufoanuliferus
6052411;Cortinarius rufostriatus
6052414;Cortinarius stenospermus
3737;Cortinarius subtorvus
249326;Cortinarius subturibulosus
249275;Cortinarius xanthocephalus
3703;Cortinarius pusillus
3778;Crepidotus autochthonus
5332;Panaeolina foenisecii
5327;Panaeolus acuminatus
239023;Panaeolus cinctulus
239017;Panaeolus fimicola
239016;Panaeolus olivaceus
239013;Panaeolus papilionaceus
239021;Panaeolus reticulatus
239010;Panaeolus semiovatus
239020;Panaeolus subfirmus
236558;Laccaria altaica
4674;Laccaria fraterna
4676;Laccaria proxima
4677;Laccaria pumila
4679;Laccaria tortilis
4145;Galerina atkinsoniana
4149;Galerina carbonicola
4151;Galerina clavata
4157;Galerina graminea
4144;Galerina harrisonii
4166;Galerina lubrica
4162;Galerina paludosa
245426;Galerina perplexa
4164;Galerina pseudocerina
4165;Galerina pseudomycenopsis
4167;Galerina pumila
4173;Galerina stordalii
245402;Galerina subclavata
245414;Galerina uncialis
4178;Galerina vittiformis
4244;Gymnopilus flavus
4256;Hebeloma alpinum
236388;Hebeloma cavipes
4264;Hebeloma crustuliniforme
236365;Hebeloma marginatulum
236384;Hebeloma mesophaeum
4275;Hebeloma minus
236342;Hebeloma monticola
236318;Hebeloma nigellum
236353;Hebeloma velutipes
5705;Psilocybe fimetaria
239033;Psilocybe liniformans
5713;Psilocybe semilanceata
239036;Psilocybe strictipes
4552;Inocybe abjecta
6009889;Inocybe acutoides
6009929;Inocybe alboperonata
236465;Inocybe alpigenes
6052348;Inocybe alpinomarginata
6040130;Inocybe arctica
236470;Inocybe argenteolutea
6331196;Inocybe bidumensis
6009890;Inocybe borealis
6037530;Inocybe brunnescentipes
6009885;Inocybe chelanensis
236476;Inocybe concinnula
4575;Inocybe curvipes
4577;Inocybe diabolica
4578;Inocybe dulcamara
236473;Inocybe egenula
236475;Inocybe favrei
6009891;Inocybe giacomi
4587;Inocybe grammata
4598;Inocybe lacera
4599;Inocybe langei
6009894;Inocybe lapponica
6006863;Inocybe leiocephala
6034695;Inocybe lemmi
4605;Inocybe luteipes
6052174;Inocybe melleiconica
236511;Inocybe monochroa
6052350;Inocybe murina
6009927;Inocybe nemorosa
6052353;Inocybe occulta
4621;Inocybe oreina
6052351;Inocybe paragiacomi
236479;Inocybe phaeocystidiosa
236490;Inocybe piricystis
4638;Inocybe rivularis
236504;Inocybe rupestris
6052352;Inocybe subgiacomi
6006866;Inocybe subpaleacea
4648;Inocybe subporospora
6009882;Inocybe substellata
4568;Inosperma calamistratum
6009968;Inosperma chlorochroum
236362;Inosperma geraniodorum
236361;Inosperma subhirsutum
236355;Mallocybe arthrocystis
236359;Mallocybe fulvipes
4585;Mallocybe fuscomarginata
4604;Mallocybe leucoblema
236442;Mallocybe leucoloma
6009965;Pseudosperma bulbosissimum
236443;Pseudosperma dulcamaroides
6009964;Pseudosperma godfrinioides
4637;Pseudosperma rimosum
3155;Bovista aestivalis
3156;Bovista cretacea
3158;Bovista furfuracea
250099;Bovista graveolens
6001429;Bovista limosa
3160;Bovista nigrescens
3161;Bovista plumbea
6001428;Bovista pusilla
3163;Bovista tomentosa
557;Disciseda bovista
558;Disciseda candida
3201;Langermannia gigantea
3199;Lycoperdon cretaceum
1007;Lycoperdon decipiens
3157;Lycoperdon dermoxanthum
4929;Lycoperdon ericaeum
3200;Lycoperdon excipuliforme
4930;Lycoperdon frigidum
4932;Lycoperdon lividum
4933;Lycoperdon molle
250108;Lycoperdon muscorum
250109;Lycoperdon niveum
6386;Lycoperdon pratense
250110;Lycoperdon radicatum
6001557;Lycoperdon subcretaceum
3202;Lycoperdon turneri
3203;Lycoperdon utriforme
3812;Crucibulum laeve
3820;Cyathus olla
5247;Nidularia deformis
3447;Coprinellus curtus
3496;Coprinellus deliquescens
3452;Coprinellus ephemerus
3456;Coprinellus flocculosus
3463;Coprinellus heptemerus
245671;Coprinellus heterosetulosus
3482;Coprinellus pellucidus
245722;Coprinopsis atramentaria
3440;Coprinopsis candidata
6003647;Coprinopsis candidolanata
3441;Coprinopsis cinerea
3445;Coprinopsis cortinata
3446;Coprinopsis cothurnata
3453;Coprinopsis erythrocephala
3455;Coprinopsis filamentifer
3457;Coprinopsis foetidella
245721;Coprinopsis friesii
245706;Coprinopsis gonophylla
245693;Coprinopsis jonesii
3466;Coprinopsis kubickae
3472;Coprinopsis macrocephala
3474;Coprinopsis martinii
3477;Coprinopsis narcotica
3478;Coprinopsis nivea
3480;Coprinopsis pachysperma
245703;Coprinopsis phaeospora
3486;Coprinopsis poliomalla
245718;Coprinopsis pseudocortinata
245702;Coprinopsis pseudofriesii
3487;Coprinopsis pseudonivea
3488;Coprinopsis pseudoradiata
3490;Coprinopsis radiata
245712;Coprinopsis radicans
3492;Coprinopsis romagnesiana
245710;Coprinopsis saccharomyces
3495;Coprinopsis semitalis
3502;Coprinopsis trispora
245713;Coprinopsis tuberosa
3504;Coprinopsis urticicola
245687;Coprinus xerophilus
249394;Lacrymaria glareosa
5634;Lacrymaria lacrymabunda
5658;Lacrymaria pyrotricha
3444;Narcissea cordispora
3451;Narcissea ephemeroides
3481;Coprinopsis patouillardii
245720;Parasola auricoma
6319490;Parasola crataegi
3471;Parasola leiocephala
239059;Parasola lilatincta
239058;Parasola megasperma
3476;Parasola misera
6051236;Parasola ochracea
6319603;Parasola plicatilis
6051237;Parasola plicatilis-similis
239062;Parasola schroeteri
6006838;Psathyrella arenosa
5611;Psathyrella calcarea
5617;Psathyrella clivensis
5620;Psathyrella corrugis
5623;Psathyrella dicrani
245207;Psathyrella dunensis
5624;Psathyrella effibulata
249346;Psathyrella fimiseda
5628;Psathyrella flexispora
5674;Psathyrella gordonii
5630;Psathyrella hirta
6006840;Psathyrella lilliputana
6006841;Psathyrella lyckebodensis
249345;Psathyrella merdicola
5639;Psathyrella microrrhiza
5648;Psathyrella panaeoloides
6005624;Psathyrella parva
5669;Psathyrella potteri
5653;Psathyrella prona
245196;Psathyrella purpureobadia
5659;Psathyrella romagnesii
6006847;Psathyrella sabuletorum
5619;Psathyrella saponacea
6006848;Psathyrella scanica
249347;Psathyrella scatophila
5662;Psathyrella seymourensis
6006849;Psathyrella siccophila
245200;Psathyrella sphaerocystis
249348;Psathyrella stercoraria
6006851;Psathyrella sublatispora
6005625;Psathyrella tenera
3438;Tulosesus bisporus
245670;Tulosesus brevisetulosus
3439;Tulosesus callinus
3443;Tulosesus congregatus
3464;Tulosesus hiascens
3473;Tulosesus marculentus
3484;Tulosesus plagioporus
6003646;Tulosesus radicellus
3500;Tulosesus subdisseminatus
3827;Cystoderma amianthinum
3835;Cystoderma tuomikoskii
3830;Cystodermella granulosa
657;Floccularia luteovirens
2006;Floccularia rickenii
5419;Phaeolepiota aurea
1520;Squamanita contortipes
2949;Agrocybe arvalis
2951;Agrocybe dura
13;Agrocybe elatella
2953;Agrocybe pediades
2954;Agrocybe praecox
2955;Agrocybe pusiola
2956;Agrocybe putaminum
2957;Agrocybe vervacti
239042;Deconica castanella
5703;Deconica coprophila
5704;Deconica crobula
5706;Deconica inquilina
5708;Deconica merdaria
239049;Deconica montana
239032;Deconica phillipsii
5715;Psilocybe subcoprophila
239043;Deconica subviscida
4492;Hypholoma ericaeum
4498;Hypholoma subericaeum
5710;Leratiomyces percevalii
4172;Phaeogalera stagnina
239027;Pholiota conissans
5492;Pholiota highlandensis
239025;Pholiota lucifera
6068;Stropharia albonitens
239054;Stropharia arctica
6071;Stropharia coronilla
6072;Stropharia cyanea
6073;Stropharia dorsipora
6075;Stropharia inuncta
239052;Stropharia luteonitens
6076;Stropharia pseudocyanea
6078;Stropharia semiglobata
6305;Tubaria dispersa
6306;Tubaria furfuracea
236;Camarophyllopsis hymenocephala
238;Camarophyllopsis schulzeri
365;Clavaria amethystina
360;Clavaria amoenoides
3275;Clavaria argillacea
6003125;Clavaria asperulispora
6003124;Clavaria atrofusca
6327948;Clavaria atroumbrina
364;Clavaria flavipes
359;Clavaria fumosa
6002934;Clavaria greletii
361;Clavaria incarnata
363;Clavaria rosea
3278;Clavaria tenuipes
3294;Clavulinopsis corniculata
6037407;Clavulinopsis fusiformis
3295;Clavulinopsis helvola
3296;Clavulinopsis laeticolor
3297;Clavulinopsis luteoalba
369;Clavulinopsis cinereoides
237;Camarophyllopsis micacea
5758;Ramariopsis subarctica
5759;Ramariopsis tenuicula
794;Cuphophyllus atlanticus
239227;Cuphophyllus berkeleyi
4375;Cuphophyllus cinerellus
796;Cuphophyllus colemannianus
797;Cuphophyllus flavipes
4381;Cuphophyllus fornicatus
799;Cuphophyllus fuscescens
802;Cuphophyllus lacmus
6037406;Cuphophyllus monteverdae
239218;Cuphophyllus pratensis
807;Cuphophyllus radiatus
239231;Cuphophyllus roseascens
4395;Cuphophyllus russocoriaceus
239228;Cuphophyllus virgineus
249397;Hygrocybe virginea var. fuscescens
4376;Chromosera citrinopallida
239279;Chromosera cyanophylla
4387;Chromosera lilacina
239225;Chromosera xanthochroa
4399;Gloioxanthomyces vitellinus
4384;Gliophorus irrigatus
4385;Gliophorus laetus
239221;Gliophorus psittacinus
800;Neohygrocybe ingrata
803;Neohygrocybe nitrata
804;Neohygrocybe ovina
5273;Hygroaster lacteus
239200;Hygrocybe acutoconica
793;Hygrocybe aurantiosplendens
2016;Hygrocybe calciphila
239209;Hygrocybe cantharellus
4373;Hygrocybe ceracea
4374;Hygrocybe chlorophana
795;Hygrocybe citrinovirens
4377;Hygrocybe coccinea
4379;Hygrocybe conica
4380;Hygrocybe constrictospora
2017;Hygrocybe glutinipes
4382;Hygrocybe helobia
4383;Hygrocybe insipida
801;Hygrocybe intermedia
4388;Hygrocybe miniata
4389;Hygrocybe mucronella
2018;Hygrocybe phaeococcinea
805;Hygrocybe punicea
806;Hygrocybe quieta
4394;Hygrocybe reidii
808;Hygrocybe spadicea
809;Hygrocybe splendidissima
4396;Hygrocybe subpapillata
239210;Hygrocybe substrangulata
4397;Hygrocybe turunda
1280;Pseudoporpoloma pes-caprae
3039;Arrhenia auriscalpium
239261;Arrhenia chlorocyanea
5282;Arrhenia griseopallida
3040;Arrhenia lobata
5286;Arrhenia obscurata
3041;Arrhenia retiruga
5292;Arrhenia rickenii
5294;Arrhenia rustica
3042;Arrhenia spathulata
5299;Arrhenia velutipes
229262;Lichenomphalia alpina
5281;Lichenomphalia grisella
5285;Lichenomphalia hudsoniana
5298;Lichenomphalia umbellifera
239396;Lichenomphalia velutina
4981;Metacampanella tricolor
3803;Crinipellis scabella
4985;Marasmius anomalus
4993;Marasmius curreyi
4995;Marasmius oreades
3349;Gymnopus alpinus
4984;Gymnopus androsaceus
239171;Gymnopus benoistii
3357;Gymnopus dryophilus
4990;Mycetinis epidryas
4999;Mycetinis scorodonius
4137;Flammulina velutipes
5001;Rhizomarasmius undatus
3206;Calyptella capula
3207;Calyptella gibbosa
3205;Calyptella campanula
4317;Hemimycena candida
4320;Hemimycena cucullata
4322;Hemimycena delectabilis
4327;Hemimycena mairei
4328;Hemimycena mauretanica
5093;Mycena aetites
248695;Mycena agrestis
5106;Mycena citrinomarginata
5117;Mycena flavoalba
5118;Mycena floridula
248717;Mycena juniperina
5125;Mycena latifolia
5126;Mycena leptocephala
5132;Mycena megaspora
5139;Mycena olivaceomarginata
5147;Mycena pseudopicta
5149;Mycena pura
5161;Mycena speirea
5168;Mycena urania
6003346;Macrotyphula tremula
5717;Pterulicium gracile
4680;Lachnella alboviolascens
4681;Lachnella villosa
5039;Merismodes anomala
5040;Merismodes granulosa
236397;Amanita arctica
236402;Amanita groenlandica
236401;Amanita nivalis
2978;Amanita pantherina
6052451;Amanita simulans
2985;Amanita vaginata
5567;Pluteus ephebeus
1668;Volvariella bombycina
6398;Volvariella hypopithys
6400;Volvariella murinella
6402;Volvariella taylorii
6397;Volvopluteus gloiocephalus
5687;Pseudolaccaria pachyphylla
3299;Clitocybe agrestis
3300;Clitocybe albofragrans
3301;Clitocybe amarescens
239280;Clitocybe anisata
3303;Clitocybe barbularum
239325;Clitocybe collina
239287;Clitocybe dionysae
3313;Clitocybe festiva
3321;Clitocybe lateritia
239285;Clitocybe rivulosa
3335;Clitocybe strigosa
239281;Clitocybe truncicola
4869;Lepista luscina
4870;Lepista multiformis
4871;Lepista nuda
4872;Lepista ovispora
4874;Lepista pseudoectypa
236564;Lepista saeva
4875;Lepista sordida
4876;Lepista tomentosa
3342;Clitopilus scyphoides
3934;Entoloma albotomentosum
3935;Entoloma alpicola
589;Entoloma ameides
236732;Entoloma anatinum
3937;Entoloma araneosum
3938;Entoloma asprellum
3939;Entoloma atrocoeruleum
3941;Entoloma atrosericeum
236704;Entoloma bloxamii
3945;Entoloma caesiocinctum
3940;Entoloma calceus
2001;Entoloma carneogriseum
3952;Entoloma chloropolium
4006;Entoloma clandestinum
3955;Entoloma cocles
3957;Entoloma conferendum
3958;Entoloma costatum
236706;Entoloma cyaneoviridescens
3960;Entoloma cyanulum
594;Entoloma dichroum
3963;Entoloma dysthales
596;Entoloma excentricum
236690;Entoloma exile
3968;Entoloma fernandae
3970;Entoloma formosum
3972;Entoloma fuscotomentosum
3974;Entoloma glaucobasis
597;Entoloma griseocyaneum
598;Entoloma griseorubidum
236734;Entoloma huijsmanii
599;Entoloma incanum
3981;Entoloma indutoides
236698;Entoloma indutoides var. griseorubidum
3982;Entoloma infula
3983;Entoloma inutile
3984;Entoloma jubatum
3986;Entoloma juniperinum
237026;Entoloma korhonenii
602;Entoloma lividocyanulum
236705;Entoloma madidum
3985;Entoloma minutum
604;Entoloma mougeotii
3995;Entoloma neglectum
236718;Entoloma nigroviolaceum
3998;Entoloma niphoides
4014;Entoloma olivaceotinctum
4003;Entoloma ortonii
4004;Entoloma pallens
6329191;Entoloma perrhombisporum
4009;Entoloma phaeocyathus
4011;Entoloma plebejum
4012;Entoloma pleopodium
236728;Entoloma porphyrogriseum
605;Entoloma porphyrophaeum
236716;Entoloma prunicolor
606;Entoloma prunuloides
4020;Entoloma pseudoturci
236719;Entoloma rhynchocystidiatum
4026;Entoloma rusticoides
4028;Entoloma sarcitum
4029;Entoloma saundersii
4027;Entoloma sepium
4033;Entoloma sericellum
4035;Entoloma sericeum
4036;Entoloma serrulatum
4038;Entoloma sodale
6329082;Entoloma tigrinum
4046;Entoloma triste
4047;Entoloma turbidum
612;Entoloma turci
4048;Entoloma undatum
4049;Entoloma velenovskyi
6051210;Entoloma venustum
4052;Entoloma vinaceum
4053;Entoloma violaceozonatum
4054;Entoloma xanthochroum
236694;Entoloma broesarpense
3953;Entoloma clandestinum
3988;Entoloma kuehnerianum
238490;Entoloma langei
236713;Entoloma melanochroum
3999;Entoloma nitens
4001;Entoloma occultipigmentatum
237189;Entoloma olivaceotinctum
4017;Entoloma pseudocoelestinum
4030;Entoloma scabropellis
4031;Entoloma scabrosum
4044;Entoloma subsepiaceum
5799;Lulesia popinalis
5791;Rhodocybe caelata
5793;Rhodocybe gemina
5798;Rhodocybe tugrulii
239148;Gamundia striatula
4114;Myxomphalia maura
6020475;Atractosporocybe polaris
3191;Calocybe gambosa
239161;Gerhardtia borealis
4939;Lyophyllum ambustum
4940;Lyophyllum anthracophilum
4947;Lyophyllum decastes
4960;Lyophyllum putidum
4965;Lyophyllum tylicolor
3186;Rugosomyces carneus
239272;Rugosomyces persicolor
221;Tricholomella constricta
4969;Macrocystidia cucumis
972;Pseudoclitopilus rhodoleucus
256339;Infundibulicybe bresadolana
3305;Infundibulicybe catinus
3315;Infundibulicybe geotropa
3316;Infundibulicybe gibba
3320;Infundibulicybe lapponica
239314;Infundibulicybe bresadolana
245172;Omphalina arctica
245169;Omphalina chionophila
245171;Omphalina kuehneri
3319;Omphalina mutila
5291;Omphalina pyxidata
5293;Omphalina rivulicola
5284;Omphalina subhepatica
4867;Paralepista flaccida
236567;Paralepista gilva
5809;Ripartites tricholoma
236569;Aspropaxillus candidus
